TweetID	Annotation
507644962318856193	No
507669715431727104	No
507729264851320832	No
507748376260395008	No
507751277582118912	No
507759473755451392	No
507774049502523392	No
507785538792075264	No
507814968641613824	Yes
507825653740474368	No
507856104530120705	No
507878811401478144	No
507881310191648768	Yes
507888176191397888	No
507893304550514688	No
507905742486405120	No
507935823077978112	No
507943913395847168	No
507959232373592064	No
507976807216594946	No
508001129808924673	No
508024478589521921	No
508039350610034689	No
508064823662227456	No
508108184452870144	Yes
508116435009163264	No
508180562339962880	No
508230406819549184	No
508288267834646528	No
508301199209426944	No
508331306733027328	No
508333115421761536	No
508360293916082177	No
508377550146785281	Yes
508377786785226752	Yes
508380570200866816	No
508402359555620865	No
508408551166197760	No
508414469429395456	No
508415637073694720	No
508432795837157376	No
508440930420920320	No
508445682881921024	No
508446361654943744	No
508643346458214400	No
508655232503791616	No
508687514111320064	No
508730191506440192	No
508749769444179968	No
508760745493155841	No
508767106037719042	No
508768777795035136	No
508797963263819776	No
508816203880873984	No
508823168539054081	No
508863655887527936	No
508864911544688640	No
508870687780790272	No
508878187934539776	No
508923653686591488	No
508930191390146560	No
508955728426852352	No
508962412419375104	No
508982096165994497	No
508985637815345152	No
508987675463127041	No
508992400283664384	No
509008835248656384	No
509014214544220160	No
509028979182157824	No
509073340263571456	No
509092718409048064	No
509098393163952128	No
509107744985866240	No
509111717029498881	No
509120002784378881	No
509156372517507073	No
509159457574891520	No
509177448362418176	No
509188485811826689	Yes
509197010906656768	No
509246157508194304	No
509246835211653120	No
509251686222032896	No
509254906092724224	No
509264373840244736	No
509273819388076032	No
509299873234292736	No
509310293194059777	No
509317202370379776	No
509318725917749248	No
509342283389763585	No
509343350554898432	No
509370635618119680	No
509376627650727936	No
509445478384021504	No
509448287057756160	No
509476879149961216	No
509495077555957761	No
509504147729944576	No
509504860535156737	No
509521911617839104	No
509533031481503745	No
509552407286927361	No
509554846794809344	No
509568912401637376	No
509578627621879808	No
509600480314798080	No
509633988332642304	No
509658353552084992	No
509662263415169024	No
509667453043892224	No
509672013058043904	No
509674987406753792	No
509685355491360768	No
509702471779123200	No
509708307838169088	No
509709001102471168	No
509720094369673216	No
509729072575156224	No
509737815740264448	No
509743560271622144	No
509752400966856705	No
509756046743973888	No
509764819202101248	No
509774044686987264	No
509775102574362627	No
509781510309019648	No
509783236726501376	No
509801231242776576	No
509806317624913920	No
509807601094524928	No
509827676681408512	No
509828824704364544	No
509839159541125121	No
509860445755150336	No
509861773072412672	No
509870699021078528	No
509886094238679040	No
509906150813609984	Yes
509931084331499520	No
509950536917864448	No
509978683491098624	No
509984777231802368	No
510080782422274048	No
510114139910311937	No
510134087961432065	No
510207540873801728	No
510209548591050752	No
510217230571687936	No
510268466251591680	No
510274699319083008	No
510295417918349312	No
510358615044407296	No
510365256477327360	No
510383796823543808	No
510412994061541376	No
510416129131839488	No
510432158117539840	No
510453583612227585	No
510456195656978432	No
510472999762690048	No
510486538208423936	No
510490265514422272	No
510507026540417025	No
510509031803609088	No
510509506208755712	No
510511838245965824	No
510522627572916224	No
510550489906561025	No
510610499172839424	No
510613103642681344	No
510634401823457281	No
510723199857078273	No
510751170789666817	No
510777529469124608	No
510781221446909953	No
510782789760061440	No
510783809475072000	No
510798103444979712	No
510807089577721856	No
510818179149758464	No
510821608718884864	No
510823421270564864	No
510842604138037248	No
510862253152014336	No
510878721688236032	No
510891984673058816	No
510891998828843008	No
510901336963940352	No
510971523352760321	No
510972341246251008	No
510996355620564992	No
511011509368291328	No
511014370525319168	No
511031610247221248	No
511035640570736640	No
511051802998214658	No
511058415636860928	No
511079633270620160	No
511103419315421184	No
511113704180834305	No
511140836936253440	No
511153900142227456	No
511188178657476608	No
511197858016415744	No
511250995419308033	No
511263138344624128	No
511267309684785152	No
511285497088737280	No
511335905211482112	No
511347562109210624	No
511360785969590272	No
511371923901911040	No
511398065530753026	No
511402218411409408	No
511410572630691840	No
511416332735483905	No
511437408504905728	No
511443270950727680	No
511445070424580096	No
511446370285518848	No
511449526679248896	No
511452513959444480	No
511485868549623808	No
511487599882809344	No
511499615313862656	No
511503612263272448	No
511505444678823936	No
511511334664810496	No
511514896027357184	No
511519744034607104	No
512022633429622784	No
512035242744745984	No
512083226371063808	No
512097560404967424	No
512097926307266561	No
512145650197495808	No
512149950529290240	No
512152231265992705	No
512190228149194752	No
512201949949591552	No
512203629991043072	No
512210629332316160	No
512220463385550848	No
512260602526707712	No
512281513325772800	No
512342441757007872	No
512417077370433537	No
512448308590034944	No
512497126551846912	No
512523492353650688	No
512530772452855808	No
512550874699538432	No
512579488991817728	No
512586848750043136	No
512598520977952768	No
512599567972708352	No
512634204774223873	No
512636741174300672	No
512645134807474176	No
512647692883722241	Yes
512660394432012288	No
512660394909765632	No
512660430599118848	No
512660843679334400	No
512677553400606721	No
512684821592547330	Yes
512699767629967360	No
512710408507895808	No
512722903150759936	No
512731997685301250	No
512744587824095233	No
512786600007176192	No
512810428166963200	No
512827114769235969	No
512828542925557760	No
512849038795083776	No
512856008654585856	No
512858450163138560	No
512858955471925248	No
512861157670260736	No
512871279511478272	No
512900826181165056	No
512901582904905729	No
512906905959006208	No
512921891062165506	No
512928816272904192	No
512962305899122690	No
513017162772905984	No
513036708708122624	No
513039563485630464	No
513061994531127296	No
513075889039343616	No
513090464962994176	No
513103987282042880	No
513118430204297217	No
513122954524499970	No
513148739402616832	No
513160210681430017	No
513167542001864704	No
513217540261445632	No
513232827169906688	No
513236149809451008	No
513247905038483456	No
513263422986027008	No
513281817726558210	No
513310923147456512	No
513332089337692162	No
513344558449819648	No
513358919771914240	No
513382862016774144	No
513389063509114880	No
513391827781976064	No
513418782921228288	No
513486897671569408	No
513530241130975233	No
513547835669614592	No
513580770976624640	No
513652565896994817	Yes
513690864888340480	No
513690957880238080	No
513769523754070017	No
513781560227938305	No
513783017694044161	No
513790742826082304	No
513793054613184512	No
513803413881380864	No
513853193231802369	No
513942355267698688	No
513953833173917696	No
513953851452706818	No
513954365363593217	No
513954374385926144	No
513954383050969088	No
513954393461252096	No
513954394313097216	No
513954406568837120	No
513957195479003136	No
513957661935538177	No
513958264581521409	No
513958271653122049	No
513958275784908800	No
513958403291357184	No
513958650705354752	No
513958668530749440	No
513959557480345600	No
513960546421309440	No
513961211763777536	No
513961445999267840	No
513961659095085056	No
513962265851097088	No
513962451592024065	No
513962698527080448	No
513962712234090496	No
513963444924469248	No
513968134949052416	No
513970652718858240	No
513971408347865088	No
514059628725161984	No
514107753812348929	Yes
514126855532974081	No
514203186941272064	No
514224458190434304	No
514234438939455488	No
514234620247015425	No
514242648794624000	No
514246152011931648	No
514338643151187968	No
514356760350818305	No
514378756581244928	No
514413553260834816	No
514414141545922560	No
514426435315183616	No
514523826584289280	No
514564377748729857	No
514585865041899520	No
514616439245111296	No
514694533238771712	No
514722240454070273	No
514726623996686337	No
514730953889947648	No
514746729879851008	No
514749192569651200	No
514758221580746754	No
514760493010255872	No
514760833067667456	No
514800773516263426	No
514832383414005760	No
514863804166176768	No
514961359067693057	No
515086235191087105	No
515115750311624704	No
515156756570202112	No
515193850479251456	No
515236083517624320	No
515241518173786112	Yes
515287216369987584	No
515303724693344256	No
515303743999713280	No
515330854579867650	No
515359344561750016	No
515375465276522497	No
515384164929916929	No
515384554429755392	No
515404983140118529	Yes
515445555213107202	No
515455390893764608	No
529825100233998336	No
529890315113861120	No
529913432985067520	No
529960436100517889	No
529966500623704065	No
529986145627561984	No
530011775534891008	No
530068611835387905	No
530072900208824320	No
530072902301790208	No
530072903782379520	No
530072905476874241	No
530072907259453440	No
530072909444689920	No
530072911051104256	No
530072912405860354	No
530072914041663489	No
530072915656445952	No
530072917313196032	No
530072921381683200	No
530072923160072192	No
530072925135581184	No
530072927207563264	No
530072928637829120	No
530072930235846656	No
530072931699654656	No
530072933029249024	No
530072934635679745	No
530072936103702528	No
530072937781407745	No
530072939308142593	No
530072940562247680	No
530072942080577536	No
530072943804424192	No
530072945314377729	No
530072947793207296	No
530072949378646016	No
530072950758572032	No
530072953661030401	No
530072955196174336	No
530072958182518784	No
530072959562440704	No
530072961126891521	No
530072962439733249	No
530072964083884032	No
530072966495604736	No
530072967787458560	No
530072969758777344	No
530072970564079616	No
530072971818201088	No
530072973424594944	No
530072974905180160	No
530072976348045312	No
530072978155794432	No
530072979246309377	No
530072980798197761	No
530072982832422913	No
530072983792939008	No
530072985386770432	No
530072986724732928	No
530072988977094657	No
530072990805790720	No
530072992483536896	No
530072993876041728	No
530072995453100032	No
530072997004967937	No
530072998934364160	No
530073000536600576	No
530073002168180736	No
530073003749416961	No
530073005695574017	No
530073007247470593	No
530073009122328576	No
530073010649051136	No
530073012167393280	No
530073013715083264	No
530073015459905536	No
530073016839847936	No
530073019020890112	No
530073021843644416	No
530073023487815680	No
530073024888705025	No
530073026310574080	No
530073027917004802	No
530073029431160832	No
530073030953668608	No
530073032623013888	No
530073033944207360	No
530073035143782400	No
530073036876050432	No
530073038251778049	No
530073039698788352	No
530073041120665600	No
530073042693550080	No
530073044115419137	No
530073045755379713	No
530073047454085121	No
530073048888528896	No
530073050398478336	No
530073051782606848	No
530073053409968128	No
530073056140468224	No
530073059105857536	No
530073060443836416	No
530073068018737153	No
530073069432229888	No
530073073886568449	No
530073087950086144	No
530073089724272640	No
530073091448111105	No
530073092794507264	No
530073094832930816	No
530073095923462144	No
530073097257250817	No
530073098867863552	No
530073100491059200	No
530073101766107136	No
530073103196381185	No
530073106040094720	No
530073106308550656	No
530073107600384000	No
530073109089370112	No
530073110620303360	No
530073112163807232	No
530073113757626368	No
530073115817041921	No
530073116815282176	No
530073118207770624	No
530073119596105728	No
530073121240276992	No
530073122586628096	No
530073124226609152	No
530073125946277888	No
530073127598825472	No
530073129574359040	No
530073130627112960	No
530073132405501952	No
530073133823172608	No
530073135433801728	No
530073136662732800	No
530073138571116544	No
530073140156579840	No
530073143059030016	No
530073144317341696	No
530073146175393792	No
530073148184461312	No
530073149849624576	No
530073151338586112	No
530073152806604800	No
530073154312343552	No
530073155893608448	No
530073157302894592	No
530073160347959296	No
530073164198330368	No
530073165959938048	No
530073167658635264	No
530073169277632512	No
530073171148292097	No
530073172226236416	No
530073173987823616	No
530073175002857472	No
530073176592490496	No
530073177922084864	No
530073179624968192	No
530073181197844480	No
530073182569373696	No
530073184217747456	No
530073186310709248	No
530073187975839744	No
530073190693756928	No
530073193122254848	No
530073194263085056	No
530073205403172866	No
530073209421303808	No
530077749767987200	No
530082781712625665	No
530116815259574272	No
530116818669563904	No
530135861770194945	No
530135891663413248	No
530159252585713664	No
530225740508180480	No
530286109851660288	No
530287238673100800	No
530304150807273473	No
530351413030031361	No
530357742477651968	No
530420041528131585	No
530422300492173312	No
530461473399930882	No
530466047900786688	No
530520121627115521	No
530524172708233218	No
530556248878768128	No
530572588427120640	No
530626626955280385	No
530728538748772353	No
530741936605650944	No
530742315275812864	No
530752184468905985	No
530753306390695936	No
530776713794707456	No
530779102325006336	Yes
530781609566277632	No
530832791756623872	No
530857246268596224	No
530857352858456065	No
530866836301025280	No
530882383655223296	No
530882402978377728	No
530900999331119104	Yes
530915899109539840	No
530957224823095297	No
531028946079723520	No
531072260153413635	No
531084697976446976	No
531136236874768385	No
531153773113380864	No
531184823701102592	No
531215399397126144	No
531264039285166080	No
531465756060315648	No
531492415690276866	No
531535533156339714	No
531548573247471618	No
531574783163777024	No
531577909371478017	No
531707109541285888	No
531720947804672000	No
531822865428279297	No
531837937827057665	No
531853816904564737	No
531886446160773121	No
531934126522515457	No
531939609278550016	No
531950048708685825	No
531968140930871296	No
532006964310454272	No
532092609624174592	Yes
532217072621981696	No
532221087463907328	No
532224323185303553	No
532229979203837952	No
532231721706852352	No
532233589896015872	No
532241954512588801	No
532243511483981825	No
532244871093170177	No
532258552933789697	No
532260298712158208	No
532270152981954560	No
532291699415187457	No
532291876783550464	No
532329842012745728	No
532332027047976962	No
532358013122641920	No
532389056907575296	No
532394596752687104	No
532394661089140737	No
532394894661545984	No
532395125469888512	No
532395261709254657	No
532427697419714560	No
532465565625876480	No
532558536426127360	No
532577080513683457	No
532579717270867969	No
532611447327444992	No
532615528590741504	No
532625654496243712	No
532626664891490304	No
532627778776993792	No
532630433578905600	No
532635974506139650	No
532636379939762176	No
532672411515510784	No
532702171285168129	No
532722791565778945	Yes
532862039228575744	No
532915543959818240	No
532924979453513729	No
532931157311365120	No
532936079427387392	No
532952664041357312	No
532967947716001792	No
532968201148440576	No
533045448907698176	No
533189805945810945	No
533278448614375424	No
533289203682271232	No
533341993565687808	No
533342285979996160	No
533356654411407361	No
533371911112519681	No
533384687721660416	No
533389432238256128	No
533395402951643136	No
533396953309413377	No
533413181608456192	No
533440155454279680	Yes
533451448861069312	No
533459225893433344	No
533496101656350720	No
533540517876101120	No
533606764256980992	No
533612990113660928	Yes
533713387277275138	Yes
533745718393962496	No
533746640143011840	No
533798024653570048	No
533798868568510464	No
533985160748744705	No
534012617392529408	No
534021537867628544	No
534039553569325056	No
534069112134041600	No
534070258408386560	No
534099493072146432	No
534158612646862849	No
534175967942803456	No
534368001458311170	No
534384378046992385	No
534412208768557056	No
536691288133754881	No
536709129008848896	No
536714961322770432	No
536882342686904320	No
536916517934624768	No
536949243752501248	No
536955023863709696	No
536963158825766913	No
537085679998488576	No
537263011237744640	No
537287225776807936	No
537298238353997825	No
537298386685558785	No
537300072074330112	No
537304918252851200	No
537316179057319936	No
537331227548987392	No
537348820922007552	No
537361369436524544	No
537391583386423296	No
537410517422592000	Yes
537411356715388928	No
537411707673784320	No
537416887244951552	Yes
537576656651956224	No
537592164482834432	No
537592164558315520	No
537592164839358464	No
537594773411229696	No
537601935982206976	No
537623663009624064	No
537676523114090496	No
537710764270698496	No
537713296783077377	No
537731859245854721	No
537744556666941442	No
537764313038352386	No
537795578454081536	No
537859483221757952	No
537914159204016129	Yes
537941815379636224	No
537952743928123392	No
537987510052200449	No
538022055187607553	No
538023930649247744	No
538062402269765632	No
538076623858569217	Yes
538091058530222080	No
538125110902018049	No
538139081038106624	No
538149835073789952	Yes
538193017480310784	No
538300338600935424	No
538355381836476416	No
538378749025079296	No
538392066360082432	No
538425396078063617	No
538452910275690496	No
538593119307309057	No
538646206658785281	No
538696264951791617	No
538731122923175936	No
538747545363972096	Yes
538786732955561985	No
538809636728475648	No
538815338389835776	No
538824810919628800	No
538846313547583488	No
538983580740108288	No
539096406875967489	No
539135312417787904	No
539187795542016000	No
539196536517705728	No
539233548642037761	No
539323583755874304	No
539340561811906560	No
539357749180923904	No
539384066924359680	No
539385218860609536	No
539424667652866048	No
539430824337473536	No
539460610178560000	No
539507871491559424	No
539525076723302401	No
539536365092757506	No
539548087770181632	Yes
539600021013151744	No
539627765709144064	No
539630398863446017	No
539648518483214336	Yes
539655373154574336	No
539658526541365248	No
539704309731303424	No
539721239330562048	No
539746619382435840	No
539747318824595456	No
539800349394370560	No
539809245924192256	No
539826618827816960	No
539828183848460288	No
539895458253258752	No
539914949666283520	No
539947752617017344	No
540026528827191296	No
540143849864454144	No
540169426491158528	No
540194591765721088	No
540196603064483843	Yes
540203973568118784	No
540219535467745280	No
540241368967557120	No
540251821508657154	No
540315011042664448	No
540337417992290305	No
540387654559211522	No
540412691454517248	No
540427635940425728	No
540449606333911040	No
540472373271887872	No
540502715252867073	No
540522304112181248	No
540538352777560065	No
540551701359763459	No
540552213727547392	No
540562837048131585	No
540574982368010242	No
540605729573715969	No
540644065583173632	No
540645440329629696	No
540773627109855232	No
540895122661986304	No
540984006607904769	No
541098214699450368	No
541198013968830464	No
541238361399128065	No
541271072466022400	No
541353462634512384	No
541385872713998336	No
541389611679748098	No
541464940083937280	No
541472500891127808	Yes
541474322792329216	No
541474805644820480	No
541485372237021184	No
541536113026797568	No
541572699450269696	No
541674981844058114	No
541714887492509696	Yes
541719733914312704	No
541746488976486400	No
541771003794563072	Yes
541792353632010240	Yes
541794433704804352	No
541794442554769408	No
541823768222384128	No
541831235723489280	Yes
555970043805048832	No
555997973508026369	No
556128684177104897	No
556156462528229376	No
556156483034161153	No
556169150121656320	No
556203410480189440	No
556204138137018369	No
556211333297754112	No
556270741381869569	No
556297153069318144	No
556459975296700416	No
556536056405716992	No
556538150827622401	No
556567319208792064	No
556573780123078656	No
556610528622411776	No
556626918154305536	No
556663044554907648	No
556691125692403712	No
556706215804555264	No
556707151977406464	No
556714041373388800	No
556723379366289408	No
556723856476749824	No
556740449449553920	No
556786351786717184	No
556789457631051776	No
556834412890161153	No
556871199159242752	No
556881583714893824	No
556887544387080192	No
556928360308572160	No
556941854634422272	No
556954797161857024	No
556954935771004930	No
556963022233542656	No
557002051540877313	No
557014637699665921	No
557042946152087552	No
557044723517779969	No
557051296227008513	No
557062508221984769	No
557082266204377088	No
557154643663679488	No
557160560521781249	No
557175618778202112	No
557188734454865921	No
557220988937437186	No
557277090769567745	No
557302034018205696	No
557324473435971586	No
557326460244217856	No
557356563934240768	Yes
557380608536498176	No
557445295529668608	No
557589083690913793	No
557618020299059200	No
557637262188740611	No
557702952476213248	No
557722002300350466	No
557743793144094721	No
557779634600046593	No
557798573526773760	No
557807122831147009	No
557849037555392512	No
557885292250939392	No
557924518006489088	No
557924521454219264	No
557931993561038849	No
557943878276644866	No
558021862114861057	No
558028510359715842	No
558101334424309760	Yes
558120487960981505	Yes
558160871726538752	No
558168109891461120	No
558173733769449472	No
558249670942916609	No
558265586535628800	Yes
558288969944039425	No
558322238051876864	No
558325696846905344	No
558380068091613185	Yes
558388494998208514	No
558423594900799488	Yes
558441319442702337	No
558649405910577152	No
558656659044982785	No
558685960733732864	No
558687807875461121	No
470533485544099840	Yes
471686080899866624	No
472142645310279681	No
472455383085502464	Yes
473147635243962369	No
474018419096838144	Yes
474102368275947520	No
474261705548398592	No
474778770834849792	Yes
475239321000484864	No
475387687466463232	Yes
475875139100237824	Yes
476704713971208192	Yes
476852482820542464	Yes
478292954696925185	No
478854315524636672	Yes
480900864245501952	No
481548598443008000	Yes
481950280238379008	No
482433825952129024	No
484566241290375168	Yes
484631233516027904	No
485052736862695424	Yes
488852657550135296	No
489767739012042752	No
489866474983403521	Yes
490036728871129088	Yes
490495348737966082	No
490495359378939904	No
491960841613234176	No
492383040102871040	No
493844756267429888	Yes
501398185722388480	No
501898490331803649	No
504842705680474112	Yes
505395808364408832	No
506006018934206465	Yes
506657782532407296	No
506678062117707776	No
507672848794542080	Yes
507737419563929600	No
507737557632024578	Yes
507869060978446336	Yes
509178258219622400	Yes
509470877155467266	No
509784999626035201	No
510163873551241216	Yes
511149399448121344	Yes
511297429526700032	Yes
511372215460577282	Yes
512239785034153985	Yes
512343498444795904	Yes
512426386737594369	Yes
512453416308973568	No
512673034012856320	No
513361815342837762	No
514240393446055936	No
514724001546252288	No
514957532419604480	No
514995552808083456	Yes
515037567700709376	Yes
530048006632914944	Yes
530571640527405056	Yes
531909986495242240	Yes
532134920433725440	Yes
532244072728387584	No
532292128345718784	No
532619497690394624	Yes
532695724254035969	Yes
532794745051820032	No
532923653902856192	Yes
533067718488907778	No
533072079654891520	No
533073615856865280	No
533758412061179904	No
534404218551947264	No
536879435975507969	No
536950357239541760	Yes
537688959959461888	No
537689394942312448	No
538333510420152320	No
538460894939054082	No
539117949714309120	Yes
540215295583870976	Yes
540488543005843458	No
540595092914847744	Yes
540771405810647040	Yes
556344384565035008	Yes
557629174182338560	No
557893100526645250	Yes
558386855037919232	No
558485540904112130	Yes
558529575903580160	No
558616332049338368	No
469497469508669441	No
469515502495100929	No
469539422854475777	No
469542426634637312	No
469545923916210176	No
469551750866038784	No
469560213255643136	No
469575462876766208	No
469576919516577792	No
469578560538431488	No
469578900654538752	No
469581964865855491	No
469586514696216576	No
469590420008095745	No
469599926411079680	No
469605047270391808	No
469606630317768704	No
469609873567514624	No
469614405529784322	No
469627735539605505	No
469633691829141504	No
469633944913465345	No
469655527878717440	No
469656772106792961	No
469664344079622144	No
469667375818616832	No
469671692466278400	No
469675215644262400	Yes
469675719254376448	No
469678649050816512	Yes
469681327231348737	No
470146829385228288	No
470495834245570561	No
471119352461152256	No
472157131978706944	Yes
473237942421684224	No
473353122254168064	Yes
473942952251645952	Yes
474013601624522752	No
474143430839631872	No
474143772679634944	No
474775882700034049	No
476100423586443265	No
476197010002149376	No
476345288610021377	No
476403054594760704	No
476790068368396288	No
477144942704214016	Yes
477471743041236992	No
477652967558901761	No
477995251882524672	Yes
479494810718703617	No
479631231139581952	No
480210801492369408	No
480522447381209088	No
481104339952730112	No
481422219374256128	No
481608820204904449	Yes
481910826215821312	Yes
481986481549217792	No
482777893521874944	No
483011830344732672	Yes
483345626998919168	No
483366779285028864	Yes
483415169335164928	No
483903918360248320	No
484233526540509184	Yes
484292448475045888	Yes
484304071646404609	Yes
484531140703686656	Yes
484555157326155776	Yes
484928677226893312	Yes
484996043885797377	No
485062187107368960	No
485253510980988928	Yes
485438018787225600	Yes
485452350405242880	Yes
485730945035554816	No
485731835226234881	No
485916989865476096	No
486305070842388480	No
486800064472686592	No
486853390006517761	No
487137154674348032	No
487426999565434881	Yes
487605460027994112	Yes
487615734432804864	No
487767743895470080	Yes
487956458529517568	No
488435181427384320	No
488462937451790337	Yes
488521061877555200	Yes
488888729071648768	No
488957845178957825	No
489098644654919680	No
489167539550031872	No
489247259725287425	Yes
489495705497903104	No
489790447972151296	No
490031691784675329	Yes
490040268700536832	No
490097754589630464	No
490764602406629376	No
490910866028908544	No
490980629148733440	No
491194262193577985	No
491276276536442880	Yes
491379344812802048	No
491442997012496385	No
491745661646172162	No
491799051080564736	No
491824984633769984	No
491916130923986945	No
491978809605107712	No
492092881835143170	No
492118686526742528	No
492150676294610944	No
492169043466780674	No
492495512340152322	Yes
492674631049166848	No
492680620225466368	Yes
493138634535866369	No
493183231827509248	Yes
493671125847904257	No
493689321841758208	Yes
493983407521533952	No
494038818413355008	Yes
494117519897010177	Yes
501403300626194432	Yes
501404750169272323	No
501431080998952961	No
501433459257389057	No
501442139747012608	No
501463381371801600	No
501482139503034369	Yes
501508632425406466	No
501588875232673793	No
501633785440370688	No
501843489702027264	No
501846913604673536	No
501942763156697089	No
501974502985965568	No
502023473435127809	No
502119527749267456	Yes
502196982979772416	No
502210607622266880	No
502230529828077568	Yes
502230579488649217	No
502239647238746112	Yes
502296769263566848	No
502425976106930176	No
502539676343754752	No
502601178816217088	Yes
502610178773372929	No
502614036513828865	Yes
502871478787125248	No
502906373936394241	No
503029829776973824	No
503142283647397888	No
503181760281477121	Yes
503217026480209920	No
503286833577746433	No
503848634283073536	Yes
504037830339747841	No
504176705724882944	No
504390879969550337	No
504508796627324928	Yes
504540271460499456	Yes
504572928789204992	No
504587801447247872	No
504772483547811840	No
504886792450228224	No
504945352525766656	Yes
505155003066363904	No
505183299581792256	No
505208884873539586	Yes
505680251255816192	No
505832546765389824	No
505972731519983617	No
506026207968641024	No
506284601858609153	No
506309156811579392	No
506390143708958720	No
506545453065056256	Yes
506725537423708161	No
506792578441052161	No
506810441159307264	No
506812215232847872	Yes
506926328143028224	Yes
507058322932244481	Yes
507207022929252352	Yes
507275292483014656	No
507304427104247808	No
507382264108285952	No
507477599317413888	No
507557433112133632	No
507588802584403968	Yes
507594690867113984	No
507599587251474432	No
507637178789146624	No
507776845639467008	No
508625880919592961	No
508710541607837696	No
508808870022905856	No
508837097072250881	Yes
509060420293132289	No
509070210880376832	No
509096579215937536	Yes
509128443234377728	No
509208588293013505	Yes
509235508136792064	No
510249559260286976	No
510392385788837889	No
510469343025455104	No
510498546790195201	Yes
510544244407541762	No
510629305622487040	No
511285980180262912	Yes
512440487597584385	Yes
512441893754789889	Yes
512778907255181314	No
513095033948741632	No
513181188043726849	No
513496621066502144	No
513887830666649600	Yes
513961064879620096	Yes
513993845164343297	No
514112650503262208	Yes
514266478557024256	No
514285703178760192	No
514328178723024896	No
514576486892699648	No
514619828595085313	No
514638188447793152	No
514646064776085504	No
514778980201680896	No
514900418884034560	No
514954623338430464	No
515016333885337600	No
515016563192127488	No
470617214484480000	No
470619326555250690	No
471914426048606209	Yes
472044494112952320	No
472168951904878592	No
472527808607293440	No
472895575218601984	No
473607235760062464	Yes
474032940947492864	Yes
474136936693891072	No
474248487144415232	No
474394861505118208	Yes
474419042598780928	Yes
476172524678807552	No
476191443476684800	No
476215719357853696	No
476350048179998722	Yes
476685306012651520	No
476690471993876480	No
476832627035746304	No
476882822066483200	Yes
477385680243273728	Yes
477444633421570048	No
477538282524651521	No
477632963006713856	No
478060367180886016	No
479020862449131520	No
479471206509584385	Yes
479877410410610688	Yes
480217692591628288	No
480988003398340608	Yes
482105802409668609	No
482643329717264384	No
482923099932065792	No
483241030087868416	No
483415464417435649	No
483798951624474624	No
483837174958145536	Yes
484104257604702209	No
484410645526614016	No
484455789822615552	No
484698720689061889	No
484803084166922240	No
485139512578682880	No
485143723295391744	Yes
485674151797985283	No
485984326774185984	No
486479036588101633	No
486692274878046208	Yes
486924949253144578	No
487102146933170176	No
487122285703462912	No
487663259865341952	No
487682821146677249	No
487795204960059392	Yes
487796050837925888	No
488314377008058369	Yes
488430613498953729	Yes
488546938388615168	No
488773055171559424	Yes
488850133107220482	No
488872490899218433	Yes
489338468644839424	No
489574266544070657	No
489627392156004352	No
489648691423088640	Yes
489887800830205953	No
490329219550150656	No
490652382322491393	No
490976249951444992	Yes
491389708724076544	Yes
491780680654000128	Yes
491852484231839744	No
492093420392161280	No
492190351365386240	No
492315868400197633	No
492353783608147968	No
492974719571079168	No
493645970606145536	No
493695169586135042	Yes
501375222076157952	Yes
501456779289845761	No
501469384280670208	No
501898257866309633	No
501908852875735041	No
501928150683881472	Yes
501950340062007296	No
502228690567446528	No
502229249131302913	No
502281457931673601	Yes
502446797793820673	No
502481025671647232	No
502548908783190016	No
502578991392636928	No
502764751743893504	No
502769023348527104	No
502834876664807424	Yes
503058703231483905	Yes
503383068250738689	No
503401974549581825	No
503476742095646720	No
503638622336471040	No
503718838605598720	No
503796946415677440	No
503936814009159681	No
504196471751602177	Yes
504208241824243713	Yes
504488781085704192	Yes
504529752280268801	Yes
504605556603355136	No
504675983698694144	No
504751709994745856	No
504806738164723713	No
504809203052322816	Yes
504853449465692160	No
504938085751083008	No
505104916617396224	No
505115651808444416	No
505118371785232384	Yes
505233510911975424	No
505237373626888192	No
505239225055580160	No
505239797376745472	No
505247286696607744	No
505300049727741952	No
505956449059885056	Yes
506044017239265280	No
506384659136008192	No
506836319872778240	No
507127163045543936	No
507134471473094656	No
507283114159534080	No
507337448486371328	Yes
507353912232640512	Yes
507521256585838593	No
507597036540006400	No
507614375461412865	No
507652678176886784	No
507672702120112128	No
507783701804380160	No
507785489479634945	No
508827885000720384	Yes
508854699253313536	No
509010266303242240	No
509338907277000704	No
509473445428490240	No
509518752208023552	Yes
509535573359747072	Yes
509537503548690433	No
509583343386890240	No
509600791259525120	No
509762130438930432	No
509789982836674560	No
510249653716013056	No
510486103661764608	No
510778502241865728	Yes
511009486031437824	No
511155968714223617	No
511163350550466560	No
511241429348519936	No
512217570007461888	No
512574169016717312	No
512574997194231808	No
512628478584586240	No
512828081904418817	No
513008255006941184	Yes
513049992106225665	Yes
513054298591485952	No
513110950451621888	Yes
513189742306131970	No
514041352225423360	No
514050437730029568	Yes
514180122321387520	No
514366498123415552	No
514458540413431808	No
514706885828935680	No
514898363293372416	No
469657936101650433	No
469657959610732544	No
469672815416074240	No
469685369831948288	No
469688729511424000	No
469711103799603200	No
469723525218308097	No
469723529450377216	No
469723539223113728	No
469723544612786176	No
469723548920336384	No
469723554783973376	No
469723559280259072	No
469723563160002560	No
469723567958261760	No
469725206970646528	No
469727546687254528	No
469729128774512640	Yes
469733849212395520	No
469733853725483008	No
469733856565026816	No
469733861921132545	No
