Tweet Id	Annotation
639162836925718528	No
646135018885120001	No
642386841660968961	No
639550475008802816	No
647526484538556416	Yes
641696388133330944	No
640967601590546434	No
642198235637940224	Yes
640363758812946433	No
646091708896153600	Yes
644668404020981760	Yes
641942655971295233	Yes
641306458676690945	No
647031672232239109	Yes
642778886061862913	No
636367374698962944	Yes
643338670204850176	No
636676759333634048	No
643576486633435136	Yes
639174415628959744	Yes
643829778085122048	No
643867664352432129	Yes
638568329767088129	No
643895083734011904	No
638648205996097536	Yes
644656874504105988	No
642569671804383236	No
643525476938575877	No
636763253507403776	No
637477191555645440	Yes
644313911429332993	No
642606337122144256	No
643746339784929280	No
649266424746221568	No
643608615421505536	No
644313761357131777	No
640202414834880512	No
643516479867092993	No
643957777929375744	No
643445616866119684	Yes
636361259852656640	No
647052288226381824	Yes
639838911703838721	No
646314679514566657	Yes
639180271607123968	No
643528024567230464	No
641264553704165376	No
644791440443318272	No
641708495155298304	No
642682797447081984	No
647217281748107264	No
639256666932908032	Yes
637809232008617984	No
642261183026868224	No
643939694435151872	No
643283357716099076	No
641432056317243394	No
641293806441234432	No
643222462746923008	Yes
645629548701351936	No
636994176882765824	Yes
642110239496536064	No
646930155093520384	Yes
641821663085006848	No
644353315535327233	No
639444111947382784	No
641025424676536321	No
642480626986172417	No
640868758215634944	Yes
643856980965216256	No
643912272449044480	Yes
644019314580963328	No
636716840794718208	No
640771169927495680	No
636175376222306304	No
636530164441051136	Yes
643711780464787456	No
637810526727221248	No
643301491743281152	No
636760270837157888	Yes
638416818835705863	No
645437342078013440	No
641240899410903040	No
640768457718530048	No
643601500032208896	No
645168768147021824	No
639818800997662721	Yes
641826193315074048	No
642388328818569216	Yes
642217777982500864	No
638113032602845184	Yes
642187117464915968	No
637526361792507904	Yes
638818396184776704	No
641349929911234562	No
644699921942097920	No
638502736485597184	No
642581640770752512	No
645831553873002496	No
640830876213866496	No
643644988207722496	No
643513719272669184	No
641346723403575296	No
638912648067829761	No
640634321834000384	No
639856441646432256	No
642473742254280704	No
639472589388120064	No
641137629006852096	No
646317456756109313	Yes
641454711967752192	No
641935870065553408	No
635968785762025473	No
642464941459525632	No
641436763710357504	No
641967128397135872	Yes
647369914232213504	No
641338028284248065	No
645753831935090688	No
647006009806991360	No
636062003413434368	No
639285522121166848	No
645287068025819136	No
641785903262900224	No
644312999919009792	Yes
640918210829643776	No
637096581322407936	Yes
641126201180819456	Yes
639699883390291968	No
647613335693737985	No
643651899846184960	No
636706388824166402	Yes
639432915890384896	No
637071446603378689	Yes
644314365815050240	No
640613193312661508	No
647843669802897412	Yes
643570049119309824	No
644310470568968192	No
636778798931800064	No
645751872377200640	No
643585165638238208	No
642133435830566913	No
640969128845672448	No
648144923145957378	No
642031163834372096	No
641356998693392384	No
640591464842399744	Yes
643824876449570816	No
639767670884331520	No
641455963170451456	Yes
636369938744279044	No
639494213755731968	No
636906040135675904	No
641759552971472896	No
638750037284122624	No
641952299213062144	Yes
644552122298695680	Yes
643768731609403394	No
643923197889523712	No
641041615260385280	No
637292918328438784	No
643844116611268608	Yes
638963114206085121	Yes
638805411441823744	No
639981196760494081	No
641436188977446912	No
643726463615803392	No
638931467893014528	No
645466571792486400	Yes
640085122134380544	No
644028770194591744	Yes
639929717928402944	No
646181427437027328	No
644667909726437376	Yes
641859858522853376	No
640581845948702722	No
642834996462358528	No
643607242604871681	No
643626131531411456	No
643996080804392960	No
640286528489414656	No
639461656452534275	No
639978071920017408	No
643924712272306176	Yes
638938863587594240	Yes
636697597185363968	No
641884150207680512	Yes
641677327420645376	No
639168506932670464	No
638904462132645888	Yes
639344198987071488	No
640250646499880960	No
640376949857255424	No
639290198673760256	Yes
640708551015460864	No
644310315132293120	No
639811181947936768	No
641653183077580801	No
636295250160545792	Yes
644313925211811840	No
641685354798534657	No
640293025105637376	No
642682672943230976	No
644656073723518976	No
636164916882354177	No
641590782839889920	No
636709507226165248	Yes
636442437741756416	No
641075550312730624	No
646693863059386368	Yes
641093042422677504	No
644211737567326208	No
639232432521084928	No
644234450730151936	Yes
640557240328568832	No
646067964500905984	Yes
639388174951714816	Yes
641177636841091073	No
641056941016510464	No
636876448582660097	Yes
641404331468701696	No
640290907154087936	No
641000885888413696	No
641436920338231296	Yes
642146488814956544	No
643568727535910912	No
639406928716693504	No
638542260280365057	No
641974793261187072	No
644178733478244352	No
644366547998277632	Yes
640944293771919360	No
648060802545512448	No
637608534666964992	Yes
639977941309325312	No
638463394727772160	No
638828633717518336	Yes
641804299564007424	No
638785837442953217	Yes
641130679023984640	No
641047070015684609	No
638814030577078274	Yes
636180359449808896	No
639864416989745152	No
636578640558456832	Yes
638972047205396480	No
641889201953206272	No
645751384910995456	No
641486389511499777	No
645198887821537281	No
643468779108847616	No
639692298465378304	No
640427555078701056	No
638690315373776896	No
636704148021510146	Yes
637454573297254402	Yes
636335608365871105	No
647283194295922688	Yes
639285160903467008	No
641178284642861056	Yes
642231293095358464	No
647572442261667840	No
636758528422641664	Yes
643780623245684736	No
637712620921991169	No
642711997092511744	No
640466842285273088	No
636369192002805763	Yes
638986198325727232	No
647831041403580416	No
639639361022259200	No
638486502842855424	No
643273326727565313	No
636023910450921472	No
638644817061376000	No
642432390942605312	Yes
638522922617823233	Yes
642215870492749824	No
643601137791299584	No
640820808328151041	No
639182854514167808	No
640725576500817920	No
641451326950539264	No
641852640029184000	No
645751458307174401	Yes
637775063480168448	Yes
639488312470831104	Yes
640952773987569664	No
643948740307484672	Yes
637859911477628928	Yes
644026272952115201	Yes
643560509434892288	Yes
645753253930647556	Yes
640769335120629760	No
638489285394456576	Yes
642404322823794688	No
639561365984686081	No
645305217295196160	No
643851863058698240	No
644585062076432384	No
639204278213701632	Yes
640294548607004673	No
641415281961648128	No
639854425465585664	No
641958743962353664	No
636732121223163904	Yes
643825303421325312	Yes
638417573785247744	No
642485211574468608	No
646344993171337217	No
639568051705356288	Yes
638776131882192896	No
642726599255830528	No
641387903701110784	Yes
638513242491457536	No
648968581632393216	No
648270431573688320	No
648198983194689536	No
644309298579902464	No
642616180511928320	No
640225020837560321	No
646267964849786880	No
640386584924262400	Yes
639992993508925440	No
638565734264664065	Yes
643500729601290242	No
643800267134099456	No
643522468121047044	No
644343390486724608	No
644987811280502784	Yes
639409058575847424	No
642411069365964800	No
639658725251289088	No
640520789586939904	No
637485203137499136	No
640525276112261120	No
643781959844368385	No
642178369606561792	No
641379147089092608	No
641517897118953472	No
638861944892493828	No
640768452572127232	No
638772125428523008	Yes
648670229820669952	No
642195532165836800	No
639798835263471616	No
642617320154632193	No
639917241539121152	No
640088831551602688	No
639297036236492800	No
639350860124962816	No
638585651810603008	No
642341314122510336	No
638500363688148992	No
644950697566433280	No
640175334457917440	No
640258332465451013	No
640356589321359360	No
640475832524390400	No
640077951275397121	No
647804128920383488	No
647199452613222400	No
644937906574921728	Yes
642419216876994560	No
643885186996903937	No
639813401904975874	No
644002838142541824	Yes
641662618185265152	No
641432229026131968	No
644955838164135936	No
644562472012091393	No
638538736163246080	No
639533567140364289	No
636798007397253120	No
641430083157270528	No
637244886371057664	Yes
639886250674155520	No
639782695501983744	No
641423748231335937	No
639884881577668608	No
635974657032749056	Yes
643334342941523968	No
640536824784506880	No
644328531321856000	No
643222892512210944	No
641008867762139136	No
643547094813409280	No
643617563075735552	Yes
640605914563784704	No
648729197444243456	No
647567965227843584	No
638820584609067008	Yes
636747897829199872	No
639189277482442752	No
643436653839781888	No
638486500825436160	Yes
640565584799920128	No
641667451869097984	No
645466820133146624	Yes
639338646353641472	Yes
637832945005260800	No
643925334115622912	No
644312378327216128	Yes
643782774801997824	Yes
638548238539341824	No
643708334126706688	Yes
640938214799355904	No
640851642460430336	No
645878262619602944	No
637115359800229888	Yes
644731031812243456	Yes
640726694316371968	No
640327568693047296	No
640931923355828224	No
644414073023668224	No
648972541755817984	Yes
640287367924875264	No
636565955037011968	No
645715465294114816	No
637713794584608768	Yes
639671125618786305	No
640042942472790016	No
639697785663549440	No
639643770737311744	No
639128837918339072	No
644276237796446208	No
643860496748290049	No
640761988545650688	No
640647451750342656	No
637120615518867456	No
638451605201899520	Yes
637161847783710720	No
644129032058089472	No
636567511144771584	Yes
640274448231231488	No
639457898423304192	No
644396055421943808	No
642762634203406336	Yes
640994850737942528	No
642126437911281664	No
644309242812436480	No
639669391634866176	No
643303373048033280	Yes
643843992543752196	No
640186207595462661	No
639223792766730240	No
642012527350652928	No
643837023309074433	No
639974708289495040	No
640511363396317184	Yes
638359321852534784	Yes
640354846906826752	No
639283178587430912	Yes
639128031546609664	Yes
641665705709039617	No
638428451289067520	No
644312849112809472	Yes
638535169171853312	No
640606177991110656	No
638019154671439872	No
647068193194921986	No
642503485477531648	No
640965631588724736	No
643938375989243904	Yes
641945290413604864	No
638817675871805440	No
637727487036932096	Yes
639190593399205889	Yes
640903180973441024	No
646314860654018560	No
646184304389681152	No
642130443408683008	No
644670946339459072	Yes
642154696476639232	No
642778091639672833	No
638868707452674048	No
638851050175246336	No
642579139971710976	No
641146009184157696	Yes
637449227304501248	Yes
640310443114934273	Yes
635830611018518528	Yes
643601927117389824	No
640932747066916864	No
640578907104612352	No
643995537767858176	No
638273595735609344	Yes
644607360774737920	Yes
640339591237607424	No
641302715369455617	No
638907093613985792	Yes
644685507050389504	No
639640965997793280	No
640983926731751424	No
638498592387407872	No
647439005911388160	No
643449686590795776	No
638890877469880320	No
642103547698507776	No
636352612418240512	Yes
648499465490296832	No
642383614089363456	No
643228093142974466	No
643498615076429824	No
640650879021002752	No
637160040084803585	Yes
643518140543070208	No
640316916616314880	Yes
635996980137852928	No
638505373423546368	No
641099550824894465	No
639082913447866368	Yes
636782896792080384	Yes
643694885325963264	No
638443141385748480	No
639285575728525312	No
639351729415438336	No
640274237136089088	No
643967506844151808	No
639412648044548096	No
639039441034694656	No
638183491927044096	No
644537958629031936	Yes
637766344243462144	No
638784763067801600	Yes
640971642756165632	No
638962028787318785	No
641085226437873664	Yes
639688387394433025	No
643738454115811328	No
636045062946754561	Yes
639361191802982400	No
639444147909226496	No
637390513767870464	Yes
649210962965204992	No
638261624306954240	No
640447552450600960	Yes
647474796083572736	No
640768888158842880	No
640882222795476993	No
641391825576660992	No
641626356409888768	No
649113560677662720	No
639240486105038848	No
642553697118121985	No
639589875721879552	No
642462449573175296	No
648705992247611393	Yes
643764212355891200	No
639891953824481285	No
642566878041239552	Yes
639466456720105473	No
643936127276085248	No
641926836012863488	No
641761833108422661	No
638777526521843713	No
640179328597143553	No
639510872633708545	Yes
639249089473966080	No
643535216573870080	No
638747792865914880	No
638262711474913280	No
644008079218995200	No
639326494846619648	No
639565047832817664	No
640818093573324800	No
640063631850369024	Yes
636405520539103232	Yes
643961095573508096	No
646819810345623552	No
643593748643999744	No
641827883200192512	No
636210812403646464	No
637087247276376064	Yes
637417617385349121	No
636610472427454464	Yes
637396775528198144	No
639903793463824384	No
647264121327497216	No
637027417656193024	Yes
638611687654981632	No
643250263050973184	No
636167769621438464	No
641254463403982848	No
639676031897497600	No
639648390624575488	No
639436200537788416	No
637835268179910657	No
639691827092824064	No
638798650278301697	No
640438791795306496	Yes
640258409116274688	No
647382101470408704	No
642541624195723264	No
639047977085108224	No
644991700964888576	No
644027128233615360	No
643904669601931264	No
644818215646941184	No
639531428431073280	No
637316455164309504	Yes
640912481339199488	No
645414895559643136	No
646013031881773056	Yes
642504271712362496	No
643968050123960320	No
646859114455400452	Yes
643994328881303552	Yes
642416210680791040	No
643981125401112576	No
644537351285268482	No
643399786410995713	No
638771730140499973	No
641428935440470020	No
646855357340491777	Yes
641623109905313792	Yes
647295620818972673	No
640248684161171456	No
644022750152142848	Yes
637103422324477952	No
643628973864292352	No
647612446778134528	No
645987436804341760	No
639286133013090304	Yes
639995125347672064	No
639235487849447424	No
640247449567805441	No
641099058392645632	No
643724997639319554	No
643418351457275904	No
638979812053372928	No
639295423027544064	No
640964266883969024	No
647048020488400896	No
646208740698554368	No
641138226887983104	No
648332000919621632	No
641099348277882881	Yes
640584796276523008	No
642482412140687360	No
642513786067402752	No
641134765752475648	No
641970074589392897	Yes
640572605808951296	No
641846081018531840	Yes
644312604589051904	No
646358847125217280	No
644683550600511488	No
640293165975642112	No
641760173736919040	Yes
642612577453932544	No
644458678238736385	No
637507622711762944	Yes
640667232725417984	Yes
643481503230464000	No
641089979658010624	No
639236222930567169	Yes
639818892940935169	Yes
641132388999938048	No
638570750744612864	No
639474910155288577	Yes
641353222553075713	No
639602086783549440	No
643545216595529728	No
639821453592952832	No
642245879940804609	Yes
636933413044293632	No
644313050028339200	Yes
643339615668072448	No
644012197409091584	No
643938606180995072	No
644146848517586944	Yes
639989075601158144	Yes
643541343445360641	No
641450269222506497	No
637090939593342976	Yes
640204618115489792	No
636553634910744576	Yes
641557724245983232	No
641052181794304001	No
642316908126203904	No
638091433195339778	Yes
642645199282278401	Yes
642821770211274754	No
639142441338150913	No
638205314005901312	No
638148471749517312	Yes
636825172863901696	Yes
643827343765712897	No
639283771414577152	No
639450087836524548	No
645519444203036672	No
638941998595076096	Yes
635703317805404160	Yes
642258876625059840	Yes
647115650515775489	No
648753054934679552	No
639017415179960320	No
641064813502730240	No
639253110293200896	No
641250410737573892	Yes
644019721151512576	No
647791165312335872	No
643439537792774144	No
638577084839792641	No
644655828927168512	No
639486763371786240	No
636359699877629952	Yes
639998953841229825	No
638545833508507650	No
642787410632421377	No
645729827228528640	No
646171444557185026	No
641346349993078785	No
639804710862618624	No
639412065854226432	Yes
639187239780618240	No
643572603991539712	No
641502555701420032	Yes
644010185199976448	No
647252792508350464	No
641259493028827136	No
637241221790863360	No
643322390437433344	No
640998765344759808	No
640301381262274561	No
643634200965345280	Yes
638512126668222464	No
639628574488666112	No
639300739718758400	No
640314705320497152	No
638491102979452929	No
636543742451843072	Yes
639023557431980032	No
642527589119225857	No
648935280670412800	Yes
643523545931325440	No
639452070626631680	No
643879518671798272	No
643474219515387905	No
640279077711126528	No
641070486651170816	No
644311997178376192	No
640615664336502785	No
642214433633251328	Yes
643879666495807488	No
639713562437382145	No
636686296795123712	No
643432052507873280	No
638139012281008128	Yes
636330176750686208	Yes
643863296723001344	No
639514783620931584	Yes
640702964584333312	No
638458560226025472	Yes
640476888566231040	No
640759980199579648	Yes
642407305967968257	No
641000965135437824	No
645639165875503104	No
642083495821594624	No
644867017867177984	No
642661245271707654	No
639231974629052417	No
640916022430728192	Yes
637298857454366720	No
637842534673215492	Yes
638689912884035584	No
646350901179977729	No
647381288056262657	No
641534588657926144	No
640732577330888704	No
643883395492147200	No
639164436700266496	No
641290098256973825	No
641381483534528512	No
643850414610382848	No
641431762594344965	No
640948353375731712	No
643558665270788096	No
639283632234889216	No
636312232184426496	No
646883022822875136	No
641978531203952640	No
643562598311555073	No
641422207290314752	No
639281172242153472	Yes
641070659049771008	Yes
640415282914304000	No
649121614060195841	Yes
640124076170825728	No
642155574407364608	Yes
642087840180899840	No
639114432593838080	Yes
641327326488358912	No
639261377790480384	No
644656388321464320	No
638587317498736640	Yes
638857038223777792	No
646696559195877376	No
641492885704208385	No
639314108156739584	Yes
640279649147322368	No
636059008885886976	No
643554589657030656	No
639623906094133248	No
639187551446679552	No
643982990637420545	No
643968669102534656	No
639650557028777988	No
644895157452599296	No
639362955285368832	No
643985905124962305	No
642826811123105792	No
643966713873100800	No
639861477143396352	No
642957628226670592	No
642233761044627456	No
642524365267976192	No
643610447531347968	No
638210789841616896	Yes
635621597513129984	Yes
649193639785033728	No
648111514365227008	No
640612759311282176	No
639258096431443968	No
639887299690557440	No
641262704393633792	No
643876926470270976	No
639477643323277313	No
643804625397788672	No
645779310729691141	No
642378340330926084	Yes
643839879537893378	No
641254660326600705	No
642506052915757057	No
639800665523359744	No
642048514193780736	No
643649418789388292	No
640721224033656833	No
639269522592153600	Yes
641864207307309057	No
640335418622373888	No
640964987645726720	No
636964331914067968	Yes
645837517045035008	No
642167812543254528	No
643921406858817536	No
643940818689114112	No
641795984373207041	Yes
639801497111412738	No
641430780376449026	No
648864929341042689	No
638483213594267648	Yes
639009054036135940	Yes
638738572284063745	No
639574184390193153	No
644884314547552257	Yes
639376291666354176	No
640756914670960640	No
643634200957087744	No
647547483845980161	No
638580845423538176	No
638828897866416129	No
637233804650913792	Yes
640315753070219264	No
639099426649309184	No
641114675241848832	No
643778282253475843	No
644512934425722880	Yes
643884469246496768	No
641950230007685120	No
638908084170158080	No
647213497714085888	No
642044884036096000	No
640280148051402752	No
643878780612710400	No
639001422374244352	Yes
638873068186808324	No
643556705922510848	No
641827661086507008	No
641062879526023168	No
644330295383212032	Yes
639660451861778432	No
640908144701407232	No
643578738983043072	No
649325385587396610	No
640545993423884288	Yes
639567548938342400	No
643771535224872960	No
643880344102432768	Yes
643690290935541760	No
640987404787167232	No
640937988931878913	Yes
643919888747118592	No
638590144182792192	No
638088664040493056	No
639153462161350656	Yes
641498842567999488	Yes
644286179404181504	No
642554253215596545	No
645752011405828096	No
639900902871183360	No
640621908937961473	No
641100225159954436	No
641347274509971456	Yes
639832379536773122	Yes
641002062080286720	No
644344187295371264	No
641267984611184640	No
637602400967217153	No
639964995816583168	No
639449358996340740	Yes
640529341026189312	No
642156441059618816	No
647227581603909632	Yes
641753135510253568	No
641349413152030720	No
639244200266100736	No
641546337901768704	Yes
640585913332989952	No
640361792741347328	No
639838959749566464	No
644160154103996416	Yes
641016285992611840	No
641827126111535104	No
646039068342489088	No
647363802971938816	No
638738037233455104	Yes
643584483468271616	No
639140470539591680	No
639270422228430849	No
639112381495410688	No
646198223095398400	No
638453455556882433	No
641061830996160513	Yes
639540795884761088	Yes
639676964836646912	No
644309310814703616	No
639912798613602304	No
637095396485939200	No
643611782628569089	No
645640891378593792	Yes
637875184037265408	No
641374215363497988	Yes
642139387636023296	No
643602854889000960	No
641352750874275840	Yes
642759692821749760	No
647855878507528192	No
644528864954155008	No
643899876061810688	No
641816901878984704	No
639665684268511233	No
641722266489745409	No
640308920800546817	No
641034633325363200	No
648358665943130113	Yes
639310907424706561	No
640490641445679104	No
640324160821030916	No
647091229541429248	Yes
640215146992902145	No
646214900163833856	No
638721089892290560	No
646974827782344704	No
639852397699964928	No
645523877309775872	Yes
641417950692511744	No
641481541353254912	No
640652877220966404	No
636301490034995200	No
647435762179272704	No
639263788710146048	No
640108036951003136	No
646314246024749057	No
642135335900684288	No
641098872123580416	No
644052410483118080	Yes
647237078821027841	No
640313263977287680	No
645776514001166336	No
637014183813496834	No
639273923067052032	No
644313962994114560	No
645007554121203712	No
636165306365386752	No
641664813320437761	No
639509314898673664	No
646317436845821952	Yes
639235419788460032	No
640189889254961152	No
641481766625275904	Yes
642570857622016001	No
643978732194037760	Yes
636176833059401729	No
642140724406919168	No
637086508349063168	No
641366995984736256	No
646318156705738752	No
643769118110433280	No
643983208074211328	No
647460988728541184	Yes
639853902133768192	No
638462218372255744	No
643612002661830656	No
641529973489033216	No
641022740586074112	No
641972619219042304	No
640419194668908546	No
643676925051797504	No
640777576831516672	Yes
639879073385287680	No
640872850434359298	No
642157908558544896	No
641395158915878912	No
639022189853847552	No
639348874616815616	No
639252044440711168	No
641077577239691264	No
644706183186542592	No
638892414363664384	No
636880813808861184	No
639262870203695104	No
639465458203123712	No
642848375486943232	No
639844197084852224	No
642203407281950720	No
643991102454956032	No
643893052533264384	No
643515753505943552	No
638518684751917056	No
636167707939991553	No
641005524209668096	No
637094437009641472	Yes
642552173214212096	Yes
638886284472262656	No
643940316823744512	No
643638324616257536	No
644339596009021440	No
635968335096614912	No
648344113457197056	Yes
639893265362329601	No
641228551719489536	No
644515463813312512	No
643982893753233408	No
645410342793641985	No
638592444104204288	No
642508612464611328	No
639463701234511873	No
638877203216752640	No
644346780189130752	No
642013656910327809	No
644711546434654208	No
643608944577871872	No
640282145202774016	No
636079018706661377	Yes
638797368327061505	Yes
640642614132391936	No
638120050587635713	No
639984982631575552	No
643943442717016064	No
648975336147824640	No
636030016111775744	No
646461693669842944	No
640198075294855169	Yes
640755364502179840	No
643996903357681665	Yes
639741232768356352	No
641356177985531905	No
639284593842102272	No
643642263835381760	Yes
640995923779289088	No
643756204582375425	No
641449103889600512	Yes
641610974252957696	No
643829555841646592	No
647925320582991872	No
640042616671870976	Yes
643283607444959232	No
643890702661718016	Yes
638142136257482752	No
640971233782272000	No
643985415121166337	Yes
639970180869791744	No
640337386702942208	No
641820648160002048	Yes
639120482080395264	No
645700805224337410	No
639400823592607744	Yes
638587300792827905	No
639963562593636352	Yes
643964807163461632	Yes
647176095092092932	No
643967602214223872	Yes
640947954606456832	No
638896348767457280	Yes
640120110489989120	No
639404715353227264	No
638410258189316096	Yes
639778219571478528	No
646733215655288832	No
638944441848438785	No
637781794482454528	No
637406448436142080	Yes
638794278337122305	Yes
641175931076259840	No
643975635459809283	Yes
643525655062282241	No
638229383782600704	No
643986486551904257	No
641387693390331904	Yes
639652883403788288	Yes
641358596014379008	No
643840439590653952	No
640766133520338945	No
644268338525433856	No
640603081521135616	No
638424015082799104	No
644400480064507904	No
638535857452945412	No
643848276232523777	No
649292041608785920	No
639404237315809280	Yes
642736006773346304	No
647236053552599040	No
641301947228782592	Yes
641134058852847616	No
642523621886267392	No
641688643074134016	No
638806710489075712	No
636632631367598080	Yes
640591411230953472	No
639994828160274432	No
637394517168128000	Yes
643350241433907201	No
638873261749706753	No
639628217226170368	No
645790982114529280	No
643552472984719360	No
636549247559602176	Yes
640346698825510916	No
638590630415892480	Yes
642181221032837120	No
640681965365121024	Yes
638033141215719424	Yes
639688845429096448	No
638072140768501760	No
638770525406261248	No
643875773292670977	No
641414551301394432	No
639618939396464640	No
643870655214170112	No
647158487777042432	No
643980335240187905	No
645753824599146496	Yes
640268585676505092	No
643638808081137664	No
644128055481499648	No
639005900808699904	Yes
641176343540011008	No
643268583573864449	Yes
644314517179113472	No
641331096001622016	No
639696170055561217	Yes
638593084784267264	Yes
643958748055248896	No
641267816658825216	No
641632015247261696	No
647063644279316481	No
639504913324765184	No
640204486594678784	No
646575923848806401	No
642782980231053313	No
646374152732065793	Yes
640881563476054016	No
639098743560667136	No
639322610828906496	No
643457438876700672	No
639819365429444608	No
636582690855211008	No
646517473164922880	Yes
640677971846692865	No
639312537620639744	No
641197615342833665	No
648958643145207808	No
642567786707963904	No
639944705866792960	No
642335029125754880	No
640251476078645248	Yes
644312651162480640	No
643877245463822336	No
640706294907858944	Yes
642384177392816128	No
639009224962379777	Yes
639340527373127680	No
639301052752261120	No
646318079920766977	No
636099724416839680	Yes
643668877294075904	Yes
636566407132479488	No
640614187912310784	No
641084419483156481	No
639331091652833280	No
639917742422904833	No
643631128063180800	No
639242639741587456	Yes
642678272644513792	No
638841070021808128	No
643219072256221185	No
636878435512676352	Yes
641125537134477313	No
644313520901914624	No
638259886720184320	No
636596761692270592	No
645754053268377600	No
636266559317499904	No
636856468248117248	Yes
645486660063522816	No
647524114333310976	No
636719948975472640	No
639381404900544512	Yes
639445279742291968	No
641369524642557952	No
640761969734103040	No
640212114758594560	Yes
636612254696210432	No
644400052316717057	No
636558511963439104	Yes
640295773675106304	No
640335811779686400	No
640607664498720769	No
639370865050673153	No
643734790584320000	Yes
643340104539332612	No
640278594040786944	No
642176916938715136	No
644410218818854913	Yes
641076840606646272	No
636738011258982400	Yes
639733391076687872	No
638727331918405632	No
649024325459292160	No
639335374733639680	No
643935237626441728	No
638885290279575553	No
641533051957321728	No
640958293964398592	No
642675684092022785	Yes
639476887341957120	Yes
638826295720210434	No
639120668869595136	No
643719891762049025	Yes
638806596298997760	No
638519537101631488	No
644129588965076992	Yes
636669406420996096	Yes
648962227849023488	No
638707853826506752	No
639849996511248384	No
638853639386230784	No
641473582774755329	Yes
639516226700623872	Yes
639551497336918018	No
642366632845832196	No
643511050843893760	No
640574452145737728	No
640612451105435648	No
643268421887528960	No
641034067580817408	No
639557034719997953	No
636268830034038784	Yes
636194763134398464	Yes
641774386584911872	No
643993995497095168	No
638333403780284416	No
639481343710228480	No
641416440956997632	No
639807583109312513	Yes
643429158761185280	No
640279753803608064	No
636365786081296384	Yes
636975161049284608	No
646015084632911872	No
642719792911241216	No
642075186146242560	No
643990921441333248	No
641063575449128960	Yes
637724276217528321	Yes
638050600265977856	No
644713011236749312	No
646526005448994816	Yes
641327429223645184	No
642579653421432832	No
644546355248107521	Yes
637282034054922241	No
636967129884004352	No
639257210279866368	Yes
639052053080330240	No
639263631897718784	No
643939354109452288	Yes
647654107625336832	Yes
641410311401172992	Yes
640588877456121856	No
639239684216848384	No
644137789945020416	No
638561744055463936	No
638016149398159360	No
641200700182134784	No
647282846705577984	No
643647249470230528	No
641030758652489729	No
639359657090224129	No
638625257411121152	Yes
639668907180077056	Yes
640627153982238720	No
644365655207112704	No
636344126783361024	Yes
643795175077228544	Yes
641586331987087361	No
643926670689370112	No
637032796003921921	Yes
640830599125598208	No
640698615544053760	No
645752196177375236	No
640003697456611328	No
647096755960549376	No
641837612639105024	No
639004963557892096	No
639171344236683264	No
638625862946963456	Yes
646381289428418560	Yes
639308474652991488	No
648321606494855168	No
646365757136351237	No
636543799192371201	No
639536800147611648	No
641196880651677696	No
643865078987665410	No
641485175268859904	No
639306620548153344	No
643661953211076608	No
639676975796215808	No
639193328412524544	Yes
644655399912628224	No
641146196124241920	No
636261286637080576	No
643824724208779264	No
638049905416798208	Yes
637338372671971328	No
641059415278223360	No
640407038149836800	Yes
640693205898412033	No
639928183970623488	No
643839659299237891	Yes
636259470402830336	Yes
641979556551725056	No
646496959151382528	No
644259423897153536	Yes
638821766224211968	No
641079310867148800	No
636170586251616257	Yes
638718959534129152	No
639892734262779905	Yes
641866964055498752	No
639254094486503424	Yes
641116562443780096	No
644718433968386049	Yes
639847649416466432	No
639576600888102916	No
637396426972987394	No
644022605448523776	Yes
642497922492297216	Yes
639271041429295104	No
639732945142607872	No
643914463867990016	No
643491538014732288	No
646437256673259521	No
644056768977440768	No
641431636467290112	No
642071746565246976	No
641398072786948096	Yes
643938721318969344	No
640733538233389056	No
640562866475692032	No
640432881643339776	No
639861968224940032	No
642269572620517376	No
641290192695857152	No
642744596229808128	Yes
639224283865059328	No
644722019855138816	No
641878302693658625	No
637079293512671232	Yes
636369990199869440	No
641878771369295873	No
640679441773916160	No
640276305250881536	Yes
645753019431276544	No
641241165308760065	No
641062784151719940	No
639884877567885312	No
648284806929776640	No
644824369567506432	No
639279453550473216	No
640831127113080832	No
639897929088638976	No
639586931047821312	No
638707653900922880	No
637367824621572096	No
640237127175962624	No
640812369841684480	No
645260844771643392	No
639956475222167552	No
644008568757186560	No
640546252694777858	Yes
641687877093576704	No
641281407675944960	No
640689435105992704	No
638629861876109312	No
644310163470598144	No
639803023867400192	Yes
640437729256456196	No
640999013349740544	No
636172857874092032	No
639307724212211712	No
644000204581113856	No
644901500960043009	No
641836435826315264	No
636143652163702784	Yes
641321992948461568	No
643247317961719808	No
643476284220141568	No
644032860903632896	Yes
638450310441234432	No
646317806762463232	No
641691731046436864	No
643514735632220163	Yes
638859849607053312	Yes
643955783491784704	Yes
643379512357556224	No
642706596490035200	No
643775812416708608	No
640972623342608384	Yes
639185801184694272	No
640518037708345344	No
645305780313419776	Yes
638516744072523780	No
647178036014505984	No
646354889996636160	No
636701570462318592	Yes
641166988178518016	No
641535021405351936	No
643505938398375937	No
642068664137728000	No
641252614923943936	Yes
643909303888273408	No
642814415004430336	No
638131291767091201	No
645754770523754496	Yes
643892902599520256	No
638756658043187200	Yes
640328764488941569	No
641920477477388288	No
643603224684036097	No
640987242429714433	No
643504962295713792	No
640738422798336000	No
644568901762838528	Yes
636261501263740928	No
641067115403964416	No
642093816762073088	No
636624350020431872	Yes
641444433335029760	No
639288079094644736	No
643972452935053312	Yes
